Date,Short Volume,Total Volume
2020-04-01,891341.0,1351052.0
2020-04-02,1063817.0,1674845.0
2020-04-03,1264527.0,2054166.0
2020-04-06,758674.0,1294240.0
2020-04-07,948927.0,1664309.0
2020-04-08,762765.0,1104776.0
2020-04-09,865506.0,1345097.0
2020-04-13,1098980.0,1725981.0
2020-04-14,1796087.0,2759173.0
2020-04-15,1479093.0,2046493.0
2020-04-16,1309543.0,1863626.0
2020-04-17,926524.0,1356006.0
2020-04-20,940261.0,1311736.0
2020-04-21,1400612.0,2117960.0
2020-04-22,937723.0,1324563.0
2020-04-23,819695.0,1186697.0
2020-04-24,755712.0,1155716.0
2020-04-27,1019304.0,1571843.0
2020-04-28,712077.0,1116670.0
2020-04-29,653526.0,1143895.0
2020-04-30,714493.0,1289960.0
2020-05-01,1062284.0,2231902.0
2020-05-04,498190.0,1212876.0
2020-05-05,666114.0,1276377.0
2020-05-06,409513.0,794493.0
2020-05-07,475721.0,880081.0
2020-05-08,843515.0,1514598.0
2020-05-11,754683.0,1406843.0
2020-05-12,634607.0,1298454.0
2020-05-13,784688.0,1547943.0
2020-05-14,671905.0,1303028.0
2020-05-15,539631.0,1022553.0
2020-05-18,510307.0,915464.0
2020-05-19,445165.0,739138.0
2020-05-20,304780.0,549352.0
2020-05-21,576505.0,1066534.0
2020-05-22,473426.0,941179.0
2020-05-26,359184.0,654706.0
2020-05-27,571006.0,995956.0
2020-05-28,332675.0,664854.0
2020-05-29,567936.0,1106056.0
2020-06-01,549148.0,929281.0
2020-06-02,381923.0,651886.0
2020-06-03,234104.0,410346.0
2020-06-04,417095.0,601534.0
2020-06-05,428943.0,573908.0
2020-06-08,472287.0,773280.0
2020-06-09,446312.0,667019.0
2020-06-10,938032.0,1181853.0
2020-06-11,741126.0,932563.0
2020-06-12,767164.0,966091.0
2020-06-15,438881.0,663258.0
2020-06-16,309624.0,494037.0
2020-06-17,273550.0,412409.0
2020-06-18,250905.0,378840.0
2020-06-19,268789.0,392433.0
2020-06-22,179265.0,269871.0
2020-06-23,151122.0,248877.0
2020-06-24,354889.0,516075.0
2020-06-25,288585.0,480457.0
2020-06-26,315314.0,514190.0
2020-06-29,294270.0,435890.0
2020-06-30,572262.0,738742.0
2020-07-01,478511.0,610103.0
2020-07-02,675416.0,839030.0
2020-07-06,657962.0,907968.0
2020-07-07,625014.0,836966.0
2020-07-08,525237.0,732744.0
2020-07-09,371741.0,490333.0
2020-07-10,793320.0,1153504.0
2020-07-13,969745.0,1508759.0
2020-07-14,548980.0,907006.0
2020-07-15,406487.0,579295.0
2020-07-16,344265.0,455495.0
2020-07-17,277500.0,372080.0
2020-07-20,297910.0,529997.0
2020-07-21,298111.0,527391.0
2020-07-22,270982.0,457507.0
2020-07-23,481435.0,815755.0
2020-07-24,421557.0,731612.0
2020-07-27,224843.0,414380.0
2020-07-28,262812.0,475985.0
2020-07-29,171325.0,319653.0
2020-07-30,168403.0,269294.0
2020-07-31,280208.0,505779.0
2020-08-03,154905.0,282100.0
2020-08-04,188547.0,303401.0
2020-08-05,131853.0,215654.0
2020-08-06,161984.0,255694.0
2020-08-07,291362.0,450231.0
2020-08-10,205932.0,310488.0
2020-08-11,191036.0,303326.0
2020-08-12,442346.0,783988.0
2020-08-13,442734.0,750266.0
2020-08-14,287546.0,530788.0
2020-08-17,378770.0,801487.0
2020-08-18,327812.0,677240.0
2020-08-19,300322.0,497501.0
2020-08-20,517856.0,966333.0
2020-08-21,526384.0,1080950.0
2020-08-24,537670.0,701126.0
2020-08-25,270785.0,344486.0
2020-08-26,366899.0,522870.0
2020-08-27,730454.0,939543.0
2020-08-28,488578.0,779632.0
2020-08-31,2538236.0,4392754.0
2020-09-01,1741036.0,3318921.0
2020-09-02,1689686.0,3787370.0
2020-09-03,1505046.0,3153023.0
2020-09-04,1541742.0,4029811.0
2020-09-08,1833613.0,3958891.0
2020-09-09,1417087.0,2624442.0
2020-09-10,1530262.0,2365948.0
2020-09-11,1285700.0,1909651.0
2020-09-14,1308738.0,2346607.0
2020-09-15,1928593.0,3091793.0
2020-09-16,1352740.0,2423406.0
2020-09-17,1223198.0,2162610.0
2020-09-18,1863647.0,3056776.0
2020-09-21,2778946.0,4253165.0
2020-09-22,2710505.0,5533020.0
2020-09-23,2308908.0,3608738.0
2020-09-24,1794131.0,3401112.0
2020-09-25,1729857.0,2653060.0
2020-09-28,1085070.0,1769863.0
2020-09-29,1194986.0,2085754.0
2020-09-30,1382013.0,2298042.0
2020-10-01,1359741.0,2291342.0
2020-10-02,1975429.0,3493544.0
2020-10-05,895081.0,1511607.0
2020-10-06,1077983.0,1718668.0
2020-10-07,1140906.0,2001574.0
2020-10-08,999568.0,1658574.0
2020-10-09,851035.0,1414971.0
2020-10-12,1129944.0,1874061.0
2020-10-13,1077487.0,1919080.0
2020-10-14,1076092.0,2193276.0
2020-10-15,894367.0,1665659.0
2020-10-16,980978.0,1953637.0
2020-10-19,829007.0,1552712.0
2020-10-20,669562.0,1320892.0
2020-10-21,798911.0,1301990.0
2020-10-22,1134729.0,1757858.0
2020-10-23,873483.0,1618407.0
2020-10-26,787534.0,1244232.0
2020-10-27,735931.0,1266717.0
2020-10-28,1163008.0,1750093.0
2020-10-29,953402.0,1638544.0
2020-10-30,1676807.0,2700915.0
2020-11-02,633273.0,1027347.0
2020-11-03,970286.0,1567341.0
2020-11-04,877645.0,1510202.0
2020-11-05,777425.0,1325973.0
2020-11-06,614784.0,1065370.0
2020-11-09,780404.0,1452343.0
2020-11-10,649783.0,1112895.0
2020-11-11,633804.0,925631.0
2020-11-12,507994.0,800102.0
2020-11-13,621744.0,976885.0
2020-11-16,360298.0,745331.0
2020-11-17,1353875.0,2077795.0
2020-11-18,1823737.0,3038421.0
2020-11-19,1382731.0,2143737.0
2020-11-20,845234.0,1379515.0
2020-11-23,1457331.0,2187159.0
2020-11-24,1480877.0,1934190.0
2020-11-25,1570550.0,2074202.0
2020-11-27,1196533.0,1750276.0
2020-11-30,1405823.0,2093976.0
2020-12-01,934024.0,1462446.0
2020-12-02,978510.0,1551905.0
2020-12-03,1183169.0,1652306.0
2020-12-04,852779.0,1217097.0
2020-12-07,985129.0,1787253.0
2020-12-08,1024657.0,2271137.0
2020-12-09,1184160.0,2421587.0
2020-12-10,917975.0,2039994.0
2020-12-11,956235.0,1945794.0
2020-12-14,535763.0,1326382.0
2020-12-15,591359.0,1295941.0
2020-12-16,652589.0,1358382.0
2020-12-17,1519078.0,2378344.0
2020-12-18,4965759.0,6710852.0
2020-12-21,1819079.0,2309937.0
2020-12-22,1772474.0,2228470.0
2020-12-23,989010.0,1248297.0
2020-12-24,886978.0,1052955.0
2020-12-28,800340.0,1064201.0
2020-12-29,682811.0,845163.0
2020-12-30,1320057.0,1684877.0
2020-12-31,1560405.0,2029742.0
2021-01-04,1280604.0,1701333.0
2021-01-05,884994.0,1137628.0
2021-01-06,1193942.0,1725285.0
2021-01-07,1633684.0,2173524.0
2021-01-08,2346411.0,3086164.0
2021-01-11,1556354.0,2119258.0
2021-01-12,1153068.0,1596889.0
2021-01-13,799250.0,1212074.0
2021-01-14,835766.0,1189023.0
2021-01-15,929706.0,1452044.0
2021-01-19,684540.0,921860.0
2021-01-20,685215.0,902975.0
2021-01-21,555818.0,729763.0
2021-01-22,675303.0,890725.0
2021-01-25,1022350.0,1485656.0
2021-01-26,585496.0,776974.0
2021-01-27,781681.0,1095747.0
2021-01-28,950215.0,1253259.0
2021-01-29,1326513.0,1665909.0
2021-02-01,656169.0,1065737.0
2021-02-02,751087.0,1116054.0
2021-02-03,488236.0,778951.0
2021-02-04,466322.0,744913.0
2021-02-05,691215.0,1051187.0
2021-02-08,516368.0,902125.0
2021-02-09,447136.0,748956.0
2021-02-10,887687.0,1599198.0
2021-02-11,666407.0,978083.0
2021-02-12,938602.0,1169126.0
2021-02-16,579481.0,854704.0
2021-02-17,794275.0,1085641.0
2021-02-18,619647.0,801839.0
2021-02-19,702752.0,1027704.0
2021-02-22,823052.0,1400322.0
